#,pm1,pm2.5,pm10,Temperature,Humidity,Co,Co2,DateTme 
1200,28,42,51,27.5,65.2,0,0,2021-08-30 11:00:06
1201,28,41,49,27,66.6,0,0,2021-08-30 10:00:19
1202,26,38,45,26.6,67.5,0,0,2021-08-30 09:00:32
1203,25,37,43,26.3,68.4,0,0,2021-08-30 08:00:16
1204,24,35,40,26.1,69.3,0,0,2021-08-30 07:00:21
1205,23,33,38,26,69.6,0,0,2021-08-30 06:00:07
1206,23,33,37,26,69.6,0,0,2021-08-30 05:00:16
1207,23,33,37,26,69.5,0,0,2021-08-30 04:00:32
1208,24,33,38,26,69.3,0,0,2021-08-30 03:00:13
1209,24,34,39,26.1,69.1,0,0,2021-08-30 02:00:22
1210,25,35,41,26.1,68.8,0,0,2021-08-30 01:00:28
1211,25,35,41,26.2,68.4,0,0,2021-08-30 00:00:10
1212,25,35,41,26.4,67.9,0,0,2021-08-29 23:00:22
1213,25,35,41,26.5,67.4,0,0,2021-08-29 22:00:34
1214,25,35,40,26.7,66.7,0,0,2021-08-29 21:00:13
1215,24,34,40,26.9,65.5,0,0,2021-08-29 20:00:26
1216,23,33,37,27.2,63.6,0,0,2021-08-29 19:00:09
1217,22,32,35,27.7,62,0,0,2021-08-29 18:00:24
1218,22,31,35,27.8,61.6,0,0,2021-08-29 17:00:06
1219,23,33,38,27.8,62.1,0,0,2021-08-29 16:00:23
1220,25,36,43,27.6,63.2,0,0,2021-08-29 15:00:04
1221,26,37,44,27.4,64.2,0,0,2021-08-29 14:00:17
1222,24,34,38,27.3,64.6,0,0,2021-08-29 13:00:01
1223,23,33,38,27.2,65.3,0,0,2021-08-29 12:00:11
1224,22,32,35,26.7,67.1,0,0,2021-08-29 11:00:30
1225,21,30,33,26.2,68.1,0,0,2021-08-29 10:00:14
1226,22,31,34,25.9,69.2,0,0,2021-08-29 09:00:30
1227,23,32,37,25.7,69.7,0,0,2021-08-29 08:00:11
1228,24,34,39,25.8,69.4,0,0,2021-08-29 07:00:24
1229,23,33,38,26,68.8,0,0,2021-08-29 06:00:10
1230,23,33,37,26,68.3,0,0,2021-08-29 05:00:23
1231,23,33,37,26.1,67.9,0,0,2021-08-29 04:00:32
1232,23,33,37,26.1,67.3,0,0,2021-08-29 03:00:12
1233,23,33,37,26.2,66.6,0,0,2021-08-29 02:00:18
1234,23,33,37,26.3,65.7,0,0,2021-08-29 01:00:32
1235,23,34,38,26.4,65.2,0,0,2021-08-29 00:00:12
1236,24,35,40,26.5,64.7,0,0,2021-08-28 23:00:22
1237,25,36,42,26.6,63.7,0,0,2021-08-28 22:00:32
1238,26,37,44,26.7,62.4,0,0,2021-08-28 21:00:11
1239,27,39,46,27,60.3,0,0,2021-08-28 20:00:26
1240,27,39,47,27.3,58.9,0,0,2021-08-28 19:00:03
1241,27,40,48,28,57.7,0,0,2021-08-28 18:00:16
1242,29,42,51,28.2,58.1,0,0,2021-08-28 17:00:25
1243,30,44,54,28.3,58,0,0,2021-08-28 16:00:30
1244,29,43,52,28.3,57.3,0,0,2021-08-28 15:00:09
1245,29,42,51,28.1,57.3,0,0,2021-08-28 14:00:16
1246,27,39,47,27.7,57.2,0,0,2021-08-28 13:00:32
1247,26,38,45,26.3,58.6,0,0,2021-08-28 12:00:12
1248,24,36,42,26,60.5,0,0,2021-08-28 11:00:17
1249,20,29,32,25.7,61.4,0,0,2021-08-28 10:00:29
1250,19,28,31,25.6,64,0,0,2021-08-28 09:00:11
1251,16,22,24,25.8,64.7,0,0,2021-08-28 08:00:27
1252,14,18,20,25.5,65.9,0,0,2021-08-28 07:00:07
1253,13,16,18,25.4,66,0,0,2021-08-28 06:00:19
1254,13,16,17,25.4,65.6,0,0,2021-08-28 05:00:31
1255,13,16,18,25.4,65.4,0,0,2021-08-28 04:00:13
1256,12,15,17,25.4,65.4,0,0,2021-08-28 03:00:25
1257,12,14,16,25.4,65.2,0,0,2021-08-28 02:00:05
1258,11,14,15,25.4,64.9,0,0,2021-08-28 01:00:22
1259,10,13,14,25.5,64.5,0,0,2021-08-28 00:00:07
1260,10,12,13,25.5,64.1,0,0,2021-08-27 23:00:23
1261,9,11,13,25.5,63.5,0,0,2021-08-27 22:00:10
1262,8,10,11,25.6,62.9,0,0,2021-08-27 21:00:24
1263,8,9,10,25.6,62.2,0,0,2021-08-27 20:00:06
1264,7,9,10,25.6,61.4,0,0,2021-08-27 19:00:22
1265,7,9,10,25.6,60,0,0,2021-08-27 18:00:04
1266,6,8,9,25.5,58,0,0,2021-08-27 17:00:21
1267,6,7,8,25.3,55.5,0,0,2021-08-27 16:00:03
1268,6,7,8,25.3,53.6,0,0,2021-08-27 15:00:14
1269,6,8,9,25.4,55.3,0,0,2021-08-27 14:00:26
1270,7,9,10,25.5,54.3,0,0,2021-08-27 13:00:05
1271,9,11,12,25.5,53,0,0,2021-08-27 12:00:14
1272,11,15,16,25.5,52.5,0,0,2021-08-27 11:00:03
1273,14,19,20,25.4,52.4,0,0,2021-08-27 10:00:21
1274,16,23,24,25.5,52.5,0,0,2021-08-27 09:00:33
1275,19,28,30,25.7,52.6,0,0,2021-08-27 08:00:25
1276,21,32,36,25.9,52.4,0,0,2021-08-27 07:00:05
1277,22,34,39,25.9,52.1,0,0,2021-08-27 06:00:18
1278,23,35,41,26,52.5,0,0,2021-08-27 05:00:23
1279,23,36,42,26,53.2,0,0,2021-08-27 04:00:32
1280,24,36,43,26.1,53.7,0,0,2021-08-27 03:00:15
1281,24,37,44,26.1,53.7,0,0,2021-08-27 02:00:27
1282,25,38,45,26.2,54.1,0,0,2021-08-27 01:00:04
1283,25,39,47,26.3,55.1,0,0,2021-08-27 00:00:21
1284,26,40,48,26.4,56.1,0,0,2021-08-26 23:00:03
1285,27,41,49,26.6,57,0,0,2021-08-26 22:00:15
1286,27,41,50,26.6,57.3,0,0,2021-08-26 21:00:28
1287,27,41,50,26.8,57.2,0,0,2021-08-26 20:00:11
1288,27,41,50,27,58.4,0,0,2021-08-26 19:00:14
1289,26,40,49,27.3,57.6,0,0,2021-08-26 18:00:26
1290,26,40,49,27.7,57.9,0,0,2021-08-26 17:00:04
1291,26,40,49,27.9,56.6,0,0,2021-08-26 16:00:17
1292,26,40,50,28.2,56,0,0,2021-08-26 15:00:31
1293,24,38,46,28.5,57.3,0,0,2021-08-26 14:00:10
1294,22,34,40,28.6,65.2,0,0,2021-08-26 13:00:21
1295,20,32,37,28.2,66.8,0,0,2021-08-26 12:00:08
1296,20,31,36,27.9,67.9,0,0,2021-08-26 11:00:22
1297,20,31,36,27.5,69.3,0,0,2021-08-26 10:00:04
1298,18,27,31,27.2,68.6,0,0,2021-08-26 09:00:14
1299,16,24,27,27,68.7,0,0,2021-08-26 08:00:29
1300,15,23,25,26.7,69.5,0,0,2021-08-26 07:00:08
1301,11,15,17,26.5,69.4,0,0,2021-08-26 06:00:17
1302,10,13,15,26.5,69.2,0,0,2021-08-26 05:00:30
1303,9,11,12,26.5,68.7,0,0,2021-08-26 04:00:12
1304,7,9,10,26.5,67.9,0,0,2021-08-26 03:00:30
1305,7,8,9,26.5,67.4,0,0,2021-08-26 02:00:12
1306,6,7,8,26.6,66.6,0,0,2021-08-26 01:00:27
1307,6,7,8,26.6,65.8,0,0,2021-08-26 00:00:12
1308,5,6,7,26.6,64.5,0,0,2021-08-25 23:00:22
1309,5,6,6,26.6,62.7,0,0,2021-08-25 22:00:07
1310,4,5,6,26.6,60.6,0,0,2021-08-25 21:00:19
1311,4,5,6,26.4,57.3,0,0,2021-08-25 20:00:28
1312,4,4,5,26.2,52.2,0,0,2021-08-25 19:00:29
1313,3,3,4,26.5,51.9,0,0,2021-08-25 18:00:02
1314,3,4,4,26.8,53.2,0,0,2021-08-25 17:00:13
1315,8,10,11,27.8,56.6,0,0,2021-08-25 16:00:25
1316,12,16,17,28.4,68.4,0,0,2021-08-25 15:00:26
1317,11,14,15,28,70,0,0,2021-08-25 14:00:12
1318,10,13,14,28,69.9,0,0,2021-08-25 13:00:30
1319,9,12,13,27.9,69.5,0,0,2021-08-25 12:00:03
1320,9,12,13,27.8,70.1,0,0,2021-08-25 11:00:13
1321,10,13,14,27.6,71.2,0,0,2021-08-25 10:00:23
1322,11,14,15,27.3,71.5,0,0,2021-08-25 09:00:28
1323,10,13,14,27.1,72,0,0,2021-08-25 08:00:09
1324,10,12,13,27,72.4,0,0,2021-08-25 07:00:28
1325,10,12,13,26.9,72.7,0,0,2021-08-25 06:00:06
1326,9,11,12,26.9,72.8,0,0,2021-08-25 05:00:23
1327,8,10,11,26.9,72.8,0,0,2021-08-25 04:00:09
1328,8,10,11,27,72.8,0,0,2021-08-25 03:00:22
1329,7,9,10,27,72.8,0,0,2021-08-25 02:00:04
1330,7,8,9,27,72.9,0,0,2021-08-25 01:00:18
1331,7,8,9,27,73,0,0,2021-08-25 00:00:32
1332,7,8,9,27,73.1,0,0,2021-08-24 23:00:16
1333,6,7,8,27.1,73,0,0,2021-08-24 22:00:27
1334,6,7,8,27.1,73.1,0,0,2021-08-24 21:00:32
1335,6,8,9,27.1,73.4,0,0,2021-08-24 20:00:17
1336,7,9,10,27.4,73.3,0,0,2021-08-24 19:00:28
1337,6,8,9,27.7,72.8,0,0,2021-08-24 18:00:14
1338,9,12,13,28,72.9,0,0,2021-08-24 17:00:27
1339,11,15,16,28,71.6,0,0,2021-08-24 16:00:14
1340,9,11,12,27.9,70.8,0,0,2021-08-24 15:00:31
1341,7,8,9,27.5,70.6,0,0,2021-08-24 14:00:13
1342,5,6,7,27,68.8,0,0,2021-08-24 13:00:22
1343,4,5,5,26.7,67.4,0,0,2021-08-24 12:00:04
1344,3,4,4,26.4,66.1,0,0,2021-08-24 11:00:23
1345,2,3,4,25.9,60.4,0,0,2021-08-24 10:00:04
1346,2,2,3,26.5,65.4,0,0,2021-08-24 09:00:32
1347,1,1,2,26.5,68.6,0,0,2021-08-24 08:00:03
1348,1,2,2,26.4,68.5,0,0,2021-08-24 07:00:14
1349,2,3,3,26.3,67.8,0,0,2021-08-24 06:00:28
1350,2,3,3,26.3,67.4,0,0,2021-08-24 05:00:31
1351,2,3,3,26.4,66.6,0,0,2021-08-24 04:00:06
1352,1,2,2,26.4,66.1,0,0,2021-08-24 03:00:20
1353,1,1,1,26.4,66,0,0,2021-08-24 02:00:27
1354,1,1,1,26.3,66.1,0,0,2021-08-24 01:00:07
1355,1,1,1,26.2,66.3,0,0,2021-08-24 00:00:13
1356,1,1,2,26.2,66.4,0,0,2021-08-23 23:00:20
1357,2,2,3,26.1,66.5,0,0,2021-08-23 22:00:23
1358,3,4,4,26.1,66.4,0,0,2021-08-23 21:00:05
1359,4,5,6,26,66,0,0,2021-08-23 20:00:19
1360,6,8,9,26.1,64.9,0,0,2021-08-23 19:00:03
1361,10,13,14,26,62.9,0,0,2021-08-23 18:00:20
1362,11,15,17,25.7,58.4,0,0,2021-08-23 17:00:25
1363,15,21,23,26,56.7,0,0,2021-08-23 16:00:08
1364,16,23,25,26.7,52,0,0,2021-08-23 15:00:20
1365,19,29,32,27.8,64.9,0,0,2021-08-23 14:00:29
1366,20,30,33,27.9,63.5,0,0,2021-08-23 13:00:13
1367,20,31,35,27.9,62.7,0,0,2021-08-23 12:00:26
1368,21,31,36,27.7,62.6,0,0,2021-08-23 11:00:11
1369,21,33,39,27.6,62.9,0,0,2021-08-23 10:00:17
1370,22,33,40,27.5,63.4,0,0,2021-08-23 09:00:32
1371,23,34,40,27.4,63.9,0,0,2021-08-23 08:00:17
1372,23,35,42,27.3,64.7,0,0,2021-08-23 07:00:26
1373,23,35,42,27.2,65.2,0,0,2021-08-23 06:00:07
1374,23,35,42,27.2,65.4,0,0,2021-08-23 05:00:23
1375,23,35,41,27.3,65.5,0,0,2021-08-23 04:00:32
1376,23,35,42,27.3,65.7,0,0,2021-08-23 03:00:06
1377,23,35,42,27.4,65.8,0,0,2021-08-23 02:00:21
1378,23,35,41,27.4,65.5,0,0,2021-08-23 01:00:04
1379,22,34,41,27.5,65.1,0,0,2021-08-23 00:00:16
1380,22,34,40,27.7,64.6,0,0,2021-08-22 23:00:30
1381,22,34,41,27.8,64.1,0,0,2021-08-22 22:00:10
1382,22,34,41,28,63.5,0,0,2021-08-22 21:00:27
1383,22,33,39,28.2,63,0,0,2021-08-22 20:00:16
1384,21,32,37,28.4,61.8,0,0,2021-08-22 19:00:25
1385,21,32,36,28.7,60.4,0,0,2021-08-22 18:00:11
1386,21,31,35,29,59.4,0,0,2021-08-22 17:00:27
1387,20,30,34,29.2,59,0,0,2021-08-22 16:00:05
1388,19,29,31,29.3,59,0,0,2021-08-22 15:00:18
1389,18,27,30,29.4,58.5,0,0,2021-08-22 14:00:03
1390,18,27,30,29.5,59.1,0,0,2021-08-22 13:00:17
1391,19,29,33,29.1,62.2,0,0,2021-08-22 12:00:32
1392,20,32,37,28.7,64.5,0,0,2021-08-22 11:00:14
1393,19,30,34,28.4,65.7,0,0,2021-08-22 10:00:27
1394,16,24,26,28,66.6,0,0,2021-08-22 09:00:10
1395,12,17,18,27.7,67.3,0,0,2021-08-22 08:00:26
1396,9,11,11,27.3,67.7,0,0,2021-08-22 07:00:07
1397,7,9,10,27.2,67.8,0,0,2021-08-22 06:00:17
1398,7,8,9,27.2,67.6,0,0,2021-08-22 05:00:27
1399,5,7,7,27.3,67.3,0,0,2021-08-22 04:00:05
1400,6,7,8,27.3,67.4,0,0,2021-08-22 03:00:18
1401,7,8,9,27.4,67.7,0,0,2021-08-22 02:00:30
1402,7,9,10,27.4,67.7,0,0,2021-08-22 01:00:16
1403,6,7,8,27.4,67.9,0,0,2021-08-22 00:00:16
1404,5,6,7,27.3,68.2,0,0,2021-08-21 23:00:20
1405,3,3,4,27.3,68.6,0,0,2021-08-21 22:00:08
1406,1,2,2,27.3,69,0,0,2021-08-21 21:00:20
1407,3,3,3,27.3,68.6,0,0,2021-08-21 20:00:32
1408,1,2,2,27.4,67.8,0,0,2021-08-21 19:00:12
1409,0,1,1,27.7,66.8,0,0,2021-08-21 18:00:15
1410,0,0,1,27.8,65,0,0,2021-08-21 17:00:22
1411,0,1,1,27.7,64.7,0,0,2021-08-21 16:00:03
1412,2,2,2,27.3,64,0,0,2021-08-21 15:00:11
1413,2,2,3,26.6,65.2,0,0,2021-08-21 14:00:18
1414,3,4,5,25.8,67.2,0,0,2021-08-21 13:00:26
1415,5,7,7,25.3,63.9,0,0,2021-08-21 12:00:10
1416,8,11,11,25.1,66.7,0,0,2021-08-21 11:00:21
1417,10,12,13,25.1,68.2,0,0,2021-08-21 10:00:04
1418,13,17,18,24.9,65.6,0,0,2021-08-21 09:00:20
1419,12,15,16,25.1,60.1,0,0,2021-08-21 08:00:31
1420,12,16,17,26,55.2,0,0,2021-08-21 07:00:11
1421,14,19,20,28.2,60.3,0,0,2021-08-21 06:00:25
1422,15,20,21,28.1,60.9,0,0,2021-08-21 05:00:30
1423,15,20,22,28.1,61.2,0,0,2021-08-21 04:00:15
1424,15,20,21,28,61.5,0,0,2021-08-21 03:00:23
1425,15,20,21,28,61.2,0,0,2021-08-21 02:00:07
1426,14,19,21,28.1,60.3,0,0,2021-08-21 01:00:21
1427,14,19,20,28.3,59.1,0,0,2021-08-21 00:00:04
1428,14,18,20,28.7,56.7,0,0,2021-08-20 23:00:17
1429,14,18,19,28.9,52.9,0,0,2021-08-20 22:00:31
1430,13,17,18,28.8,52,0,0,2021-08-20 21:00:13
1431,13,17,18,28.7,51.2,0,0,2021-08-20 20:00:24
1432,13,17,18,28.5,50.7,0,0,2021-08-20 19:00:09
1433,13,17,18,27.8,50.6,0,0,2021-08-20 18:00:19
1434,13,17,19,26.6,50.9,0,0,2021-08-20 17:00:30
1435,13,18,19,27.4,48.1,0,0,2021-08-20 16:00:18
1436,12,16,17,29.2,44.3,0,0,2021-08-20 15:00:33
1437,13,17,18,30.3,45.4,0,0,2021-08-20 14:00:12
1438,11,14,16,31.2,47.6,0,0,2021-08-20 13:00:29
1439,9,12,13,30.5,48.3,0,0,2021-08-20 12:00:12
1440,6,9,10,29.4,47.1,0,0,2021-08-20 11:00:19
1441,5,7,8,28.4,42,0,0,2021-08-20 10:00:33
1442,5,8,10,29,43.4,0,0,2021-08-20 09:00:18
1443,6,9,11,29,52.6,0,0,2021-08-20 08:00:19
1444,6,10,12,28.5,53.2,0,0,2021-08-20 07:00:27
1445,6,10,12,28.4,53.2,0,0,2021-08-20 06:00:08
1446,6,10,12,28.6,52.8,0,0,2021-08-20 05:00:20
1447,7,10,12,28.7,52.5,0,0,2021-08-20 04:00:30
1448,6,10,11,28.8,52,0,0,2021-08-20 03:00:09
1449,6,10,11,29,51.2,0,0,2021-08-20 02:00:18
1450,6,10,11,29.1,50.3,0,0,2021-08-20 01:00:27
1451,6,9,11,29.2,50.1,0,0,2021-08-20 00:00:09
1452,6,9,10,29.3,49.8,0,0,2021-08-19 23:00:13
1453,6,9,10,29.5,49.4,0,0,2021-08-19 22:00:21
1454,5,8,9,29.8,48.9,0,0,2021-08-19 21:00:32
1455,5,8,9,30.2,47.8,0,0,2021-08-19 20:00:11
1456,5,7,9,30.6,45.9,0,0,2021-08-19 19:00:19
1457,5,7,8,31.1,44.2,0,0,2021-08-19 18:00:29
1458,4,6,7,31.5,43.1,0,0,2021-08-19 17:00:32
1459,4,6,7,31.6,42.2,0,0,2021-08-19 16:00:33
1460,4,7,8,31.6,42.5,0,0,2021-08-19 15:00:14
1461,5,7,8,31.7,42.6,0,0,2021-08-19 14:00:20
1462,5,8,9,31.7,42.6,0,0,2021-08-19 13:00:06
1463,6,9,10,30.6,44.7,0,0,2021-08-19 12:00:17
1464,7,10,12,30.3,44.9,0,0,2021-08-19 11:00:30
1465,7,12,13,30.1,45.4,0,0,2021-08-19 10:00:10
1466,8,13,15,29.4,46.3,0,0,2021-08-19 09:00:31
1467,7,12,14,28.7,48,0,0,2021-08-19 08:00:10
1468,7,11,12,28.2,48.8,0,0,2021-08-19 07:00:19
1469,6,10,11,27.9,49.4,0,0,2021-08-19 06:00:04
1470,6,9,10,28,49.3,0,0,2021-08-19 05:00:15
1471,5,8,9,28,49.2,0,0,2021-08-19 04:00:31
1472,4,7,8,28.2,49.1,0,0,2021-08-19 03:00:04
1473,4,6,7,28.2,49.3,0,0,2021-08-19 02:00:17
1474,4,5,6,28.4,49.6,0,0,2021-08-19 01:00:17
1475,4,5,6,28.5,50,0,0,2021-08-19 00:00:21
1476,3,5,6,28.8,50.4,0,0,2021-08-18 23:00:04
1477,3,4,5,29,50.5,0,0,2021-08-18 22:00:16
1478,3,4,5,29.3,50.3,0,0,2021-08-18 21:00:18
1479,2,3,4,29.7,50,0,0,2021-08-18 20:00:29
1480,1,2,2,30.2,49,0,0,2021-08-18 19:00:10
1481,1,1,2,31.1,46.9,0,0,2021-08-18 18:00:18
1482,1,2,2,31.1,46.7,0,0,2021-08-18 17:00:04
1483,1,2,3,30.7,48,0,0,2021-08-18 16:00:17
1484,2,4,4,30.5,49,0,0,2021-08-18 15:00:34
1485,3,5,6,30.3,50.3,0,0,2021-08-18 14:00:12
1486,5,7,8,30.8,50.7,0,0,2021-08-18 13:00:32
1487,5,8,9,29.5,54.5,0,0,2021-08-18 12:00:09
1488,5,8,9,28.8,56.4,0,0,2021-08-18 11:00:17
1489,5,7,9,28.3,57.8,0,0,2021-08-18 10:00:28
1490,4,7,8,28,58.3,0,0,2021-08-18 09:00:08
1491,4,7,8,28,56.9,0,0,2021-08-18 08:00:04
1492,4,7,9,28.2,54,0,0,2021-08-18 07:00:17
1493,5,8,9,28.3,52.3,0,0,2021-08-18 06:00:34
1494,5,8,10,28.3,52.2,0,0,2021-08-18 05:00:14
1495,5,9,10,28.4,52.2,0,0,2021-08-18 04:00:18
1496,4,7,8,28.3,53.5,0,0,2021-08-18 03:00:04
1497,3,6,7,28.4,53.9,0,0,2021-08-18 02:00:07
1498,2,3,4,28.4,56.1,0,0,2021-08-18 01:00:19
1499,1,2,3,28.6,58.9,0,0,2021-08-18 00:00:25
1500,1,2,3,28.7,60.2,0,0,2021-08-17 23:00:04
1501,2,4,5,29,61.3,0,0,2021-08-17 22:00:17
1502,4,6,8,29.2,60.5,0,0,2021-08-17 21:00:29
1503,4,7,8,29.6,58.2,0,0,2021-08-17 20:00:11
1504,4,6,7,30.1,55,0,0,2021-08-17 19:00:21
1505,3,5,6,30.8,50,0,0,2021-08-17 18:00:07
1506,3,5,6,31.5,45.8,0,0,2021-08-17 17:00:19
1507,4,6,8,31.9,44.6,0,0,2021-08-17 16:00:28
1508,5,7,8,32.1,44.4,0,0,2021-08-17 15:00:19
1509,5,8,9,32.2,44.4,0,0,2021-08-17 14:00:30
1510,6,9,10,32.7,42.9,0,0,2021-08-17 13:00:24
1511,7,11,12,32.2,43.1,0,0,2021-08-17 12:00:04
1512,9,13,15,31.9,43.5,0,0,2021-08-17 11:00:03
1513,9,14,16,31.2,44.9,0,0,2021-08-17 10:00:21
1514,9,15,17,30.4,46.3,0,0,2021-08-17 09:00:33
1515,10,16,18,29.7,48.6,0,0,2021-08-17 08:00:14
1516,11,17,19,29.1,50.1,0,0,2021-08-17 07:00:27
1517,11,18,20,29,50.3,0,0,2021-08-17 06:00:09
1518,12,19,21,29.1,50.6,0,0,2021-08-17 05:00:22
1519,12,20,22,29.2,51.3,0,0,2021-08-17 04:00:04
1520,13,21,23,29.4,51.8,0,0,2021-08-17 03:00:18
1521,14,23,25,29.6,52.3,0,0,2021-08-17 02:00:29
1522,14,23,26,29.9,52.3,0,0,2021-08-17 01:00:13
1523,14,23,25,30.1,51.7,0,0,2021-08-17 00:00:25
1524,14,22,24,30.3,51.2,0,0,2021-08-16 23:00:08
1525,14,22,24,30.5,50.7,0,0,2021-08-16 22:00:20
1526,13,22,23,30.7,49.9,0,0,2021-08-16 21:00:05
1527,14,21,24,31,48.4,0,0,2021-08-16 20:00:22
1528,13,20,22,31.5,47.2,0,0,2021-08-16 19:00:08
1529,12,18,20,32,46,0,0,2021-08-16 18:00:24
1530,12,18,20,32.4,44.9,0,0,2021-08-16 17:00:08
1531,12,18,19,32.5,44.3,0,0,2021-08-16 16:00:16
1532,11,17,18,32.6,44.5,0,0,2021-08-16 15:00:28
1533,10,15,17,32.5,44.9,0,0,2021-08-16 14:00:14
1534,9,13,15,32.8,45,0,0,2021-08-16 13:00:28
1535,8,12,13,32.3,47.2,0,0,2021-08-16 12:00:15
1536,8,11,13,31.9,48.3,0,0,2021-08-16 11:00:32
1537,8,11,13,31.2,49.7,0,0,2021-08-16 10:00:17
1538,8,11,13,30.4,51.5,0,0,2021-08-16 09:00:32
1539,8,12,13,29.6,53.1,0,0,2021-08-16 08:00:13
1540,8,12,13,29.1,54.2,0,0,2021-08-16 07:00:20
1541,7,11,12,28.9,54.8,0,0,2021-08-16 06:00:28
1542,7,10,11,29,54.8,0,0,2021-08-16 05:00:08
1543,7,10,12,29.1,54.8,0,0,2021-08-16 04:00:19
1544,7,10,11,29.3,54.8,0,0,2021-08-16 03:00:25
1545,6,9,11,29.5,54.7,0,0,2021-08-16 02:00:04
1546,6,8,10,29.7,54.4,0,0,2021-08-16 01:00:14
1547,6,10,11,29.9,53.5,0,0,2021-08-16 00:00:28
1548,6,10,11,30,52,0,0,2021-08-15 23:00:11
1549,6,9,11,30.3,50.8,0,0,2021-08-15 22:00:23
1550,4,6,8,30.5,50.8,0,0,2021-08-15 21:00:04
1551,4,6,7,30.9,49.3,0,0,2021-08-15 20:00:17
1552,3,5,6,31.4,47.3,0,0,2021-08-15 19:00:32
1553,3,5,6,32,45.6,0,0,2021-08-15 18:00:12
1554,3,4,5,32.2,44.9,0,0,2021-08-15 17:00:21
1555,2,3,4,32.2,44.5,0,0,2021-08-15 16:00:04
1556,2,3,4,32.4,43.9,0,0,2021-08-15 15:00:09
1557,1,2,3,32.5,44.1,0,0,2021-08-15 14:00:19
1558,1,1,2,32.8,43.7,0,0,2021-08-15 13:00:32
1559,1,2,2,32,46.1,0,0,2021-08-15 12:00:11
1560,1,2,2,31.5,47.5,0,0,2021-08-15 11:00:25
1561,2,3,3,30.8,49.4,0,0,2021-08-15 10:00:04
1562,2,4,5,29.9,51.1,0,0,2021-08-15 09:00:15
1563,3,5,6,29.1,52.6,0,0,2021-08-15 08:00:26
1564,4,6,7,28.6,53.4,0,0,2021-08-15 07:00:05
1565,5,7,9,28.4,53.9,0,0,2021-08-15 06:00:21
1566,5,8,9,28.5,53.5,0,0,2021-08-15 05:00:33
1567,5,7,9,28.5,52.9,0,0,2021-08-15 04:00:14
1568,5,8,9,28.6,52.7,0,0,2021-08-15 03:00:26
1569,5,8,10,28.7,52.4,0,0,2021-08-15 02:00:07
1570,5,8,10,28.8,52,0,0,2021-08-15 01:00:25
1571,5,8,10,29,51.8,0,0,2021-08-15 00:00:07
1572,5,8,10,29.1,51.6,0,0,2021-08-14 23:00:19
1573,4,7,8,29.3,51.3,0,0,2021-08-14 22:00:32
1574,4,6,7,29.5,51.2,0,0,2021-08-14 21:00:10
1575,3,4,5,29.8,50.6,0,0,2021-08-14 20:00:20
1576,2,3,4,30.2,49.6,0,0,2021-08-14 19:00:07
1577,1,2,3,30.8,49.1,0,0,2021-08-14 18:00:19
1578,1,2,2,31,49.3,0,0,2021-08-14 17:00:05
1579,1,2,2,30.8,49.7,0,0,2021-08-14 16:00:15
1580,2,4,5,30.8,50,0,0,2021-08-14 15:00:30
1581,3,5,6,30.6,49.9,0,0,2021-08-14 14:00:09
1582,3,6,7,29.8,49.7,0,0,2021-08-14 13:00:23
1583,4,7,9,28.1,47.8,0,0,2021-08-14 12:00:07
1584,6,9,11,27.6,47.6,0,0,2021-08-14 11:00:25
1585,7,11,12,27.6,47.8,0,0,2021-08-14 10:00:04
1586,7,11,12,28.3,45.6,0,0,2021-08-14 09:00:17
1587,10,15,17,29.9,57.6,0,0,2021-08-14 08:00:29
1588,11,16,18,29.6,59.4,0,0,2021-08-14 07:00:14
1589,11,17,19,29.5,59.9,0,0,2021-08-14 06:00:26
1590,12,18,19,29.5,60,0,0,2021-08-14 05:00:05
1591,13,19,21,29.6,60.3,0,0,2021-08-14 04:00:22
1592,14,21,22,29.8,60.4,0,0,2021-08-14 03:00:07
1593,14,22,23,29.9,60.5,0,0,2021-08-14 02:00:18
1594,15,23,25,30,60.8,0,0,2021-08-14 01:00:32
1595,17,25,27,30.1,61.3,0,0,2021-08-14 00:00:11
1596,18,26,28,30.1,61.4,0,0,2021-08-13 23:00:30
1597,18,27,29,30.2,61.2,0,0,2021-08-13 22:00:16
1598,18,27,29,30.4,60.7,0,0,2021-08-13 21:00:32
1599,19,27,29,30.7,60,0,0,2021-08-13 20:00:13
1600,19,27,30,31,59.1,0,0,2021-08-13 19:00:29
1601,19,27,29,31.4,58,0,0,2021-08-13 18:00:12
1602,19,28,30,31.6,57.5,0,0,2021-08-13 17:00:26
1603,19,28,31,31.5,57.6,0,0,2021-08-13 16:00:11
1604,19,28,31,31.6,57.4,0,0,2021-08-13 15:00:20
1605,19,29,32,31.4,57.9,0,0,2021-08-13 14:00:04
1606,19,29,33,31.2,58.4,0,0,2021-08-13 13:00:24
1607,20,30,35,31,59.2,0,0,2021-08-13 12:00:06
1608,20,31,36,30.7,60,0,0,2021-08-13 11:00:14
1609,21,32,37,30.3,61,0,0,2021-08-13 10:00:32
1610,21,33,39,30,61.7,0,0,2021-08-13 09:00:13
1611,22,34,42,29.7,62.7,0,0,2021-08-13 08:00:27
1612,22,36,44,29.4,63.6,0,0,2021-08-13 07:00:09
1613,23,37,45,29.2,64,0,0,2021-08-13 06:00:14
1614,23,38,47,29.2,63.9,0,0,2021-08-13 05:00:18
1615,24,39,47,29.2,63.7,0,0,2021-08-13 04:00:32
